time_ms,L7,L6,L5,L4,L3,L2,L1,R7,R6,R5,R4,R3,R2,R1,
34054,33122,34736,32543,34899,20595,22621,33523,39716,32563,16748,29348,27744,27894,28455,
34105,33136,34752,32529,34913,20588,22628,33530,41714,34451,16727,29341,27737,27894,28456,
34156,33145,34775,32543,34940,20588,22592,33537,43165,36502,16755,29369,27730,27895,28441,
34206,33151,34767,32579,34927,20610,22606,33530,44979,38124,16720,29341,27752,27917,28462,
34257,33152,34760,32536,34919,20573,22614,33516,46836,38562,16748,29404,27752,27917,28469,
34308,33094,34751,32543,34954,20588,22599,33523,47666,37227,16734,29327,27745,27925,28462,
34359,33115,34760,32586,34974,20595,22642,33523,47981,35021,16819,29341,27737,27910,28455,
34414,33123,34728,32579,34926,20603,22621,33523,47612,33356,16720,29348,27752,27909,28455,
34500,33145,34728,32587,34927,20595,22628,33530,47912,31699,16713,29348,27744,27909,28463,
34551,33152,34721,32535,34954,20603,22599,33516,48488,31398,16692,29334,27723,27887,28428,
34603,33130,34744,32522,34927,20573,22592,33530,48586,31278,16649,29348,27766,27887,28448,
34656,33108,34744,32543,34906,20595,22593,33530,48595,31011,16663,29370,27752,27902,28448,
34708,33145,34736,32557,34920,20602,22607,33509,49272,30688,16656,29355,27737,27894,28455,
34759,33159,34751,32557,34900,20603,22621,33523,49907,30654,16621,29355,27766,27902,28434,
34810,33166,34807,32536,34920,20617,22607,33530,50353,30695,16685,29334,27752,27986,28449,
34861,33166,34744,32543,34920,20580,22592,33530,51259,30738,16600,29341,27758,27902,28420,
34912,33144,34768,32535,34934,20580,22621,33537,53127,31090,16755,29362,27795,27925,28448,
34964,33123,34759,32557,35001,20595,22621,33523,50754,30611,16649,29362,27737,27910,28448,
35015,33144,34760,32557,34994,20580,22586,33530,47237,30084,16592,29398,27759,27910,28448,
35067,33130,34775,32565,34934,20595,22621,33516,44963,29720,16557,29348,27780,27909,28470,
35117,33114,34729,32572,34974,20603,22599,33523,39126,29699,16550,29355,27738,27940,28441,
35168,33129,34822,32537,34953,20595,22578,33530,37506,29748,16550,29377,27773,27909,28448,
35220,33101,34744,32572,34960,20588,22614,33523,34835,29937,16635,29328,27737,27902,28469,
35271,33151,34783,32558,34933,20565,22642,33523,32845,30077,16642,29320,27730,27932,28455,
35322,33151,34799,32565,34927,20603,22600,33510,31944,29473,16691,29263,27773,27909,28448,
35373,33137,34728,32558,34927,20588,22585,33550,31975,29416,16621,29271,27723,27917,28455,
35424,33131,34806,32565,34920,20595,22578,33523,32137,30316,19966,29440,27773,27894,28455,
35474,33159,34744,32579,34961,20588,22621,33516,32159,32457,21989,29482,27788,27902,28434,
35525,33159,34721,32557,34934,20588,22614,33530,32067,35316,25158,29574,27773,27902,28434,
35576,33202,34760,32529,34960,20588,22607,33509,32052,42380,32048,29673,27809,27895,28441,
35627,33144,34798,32565,34927,20580,22585,33523,32029,45767,35592,29582,27817,27932,28434,
35679,33087,34799,32594,34933,20580,22607,33509,32068,48537,37901,29547,27831,27894,28441,
35730,33122,34752,32565,34960,20580,22642,33530,32077,49835,40356,29503,27845,27956,28448,
35781,33145,34822,32543,34927,20573,22614,33530,31838,42019,33775,29469,27852,27886,28441,
35832,33108,34729,32558,34974,20595,22592,33530,32185,35915,29466,29447,27802,27940,28434,
35883,33165,34829,32565,34920,20588,22578,33523,32277,32783,24634,29490,27816,27902,28434,
35934,33115,34729,32558,34920,20595,22571,33509,32023,31327,20949,29299,27723,27902,28448,
35986,33143,34728,32529,34927,20595,22593,33523,31946,30701,19315,29250,27716,27940,28469,
36037,33152,34728,32579,34960,20595,22585,33523,31808,30110,18276,29476,27457,27757,28596,
36088,33093,34760,32558,34967,20588,22606,33544,31730,29977,18035,29518,27450,27910,28652,
36139,33137,34760,32551,34914,20595,22585,33516,32044,30146,18071,29624,27774,28561,28750,
36190,33130,34752,32537,34974,20580,22607,33530,32129,30082,19294,30818,29170,29543,28799,
36241,33107,34751,32587,34927,20617,22585,33516,31979,29818,24316,34470,33502,31429,28841,
36292,33116,34775,32558,34967,20603,22585,33516,32164,29846,26969,36872,36151,32603,28862,
36343,33151,34736,32544,34913,20573,22635,33537,32240,29916,29076,39119,38210,33278,28890,
36394,33151,34713,32558,34947,20580,22621,33516,32295,30028,30443,40722,39721,33615,28862,
36444,33137,34837,32594,34920,20580,22600,33516,32110,30092,30379,40414,39037,33017,28862,
36495,33123,34806,32587,34920,20588,22635,33516,31925,30121,27882,36936,35050,31452,28827,
36546,33122,34721,32572,34940,20595,22649,33530,31772,29888,23644,32535,30667,30356,28799,
36597,33101,34798,32587,34954,20595,22628,33530,31849,29860,20589,30345,28667,29114,28764,
36648,33145,34720,32536,34974,20595,22600,33523,31685,29936,17958,29498,27680,27902,28497,
36699,33158,34737,32558,34995,20588,22607,33523,31922,29829,18119,29516,27808,27963,28490,
36750,33159,34729,32544,34927,20602,22621,33537,31959,29773,17950,29537,27801,27962,28469,
36801,33122,34782,32551,35008,20588,22578,33530,31952,29752,17779,29516,27801,27963,28455,
36852,33122,34815,32529,34920,20580,22628,33516,31998,29737,17603,29530,27801,28147,29892,
36903,33107,34713,32572,34934,20595,22628,33516,31930,29681,17533,29708,27456,27955,31154,
