time_ms,L7,L6,L5,L4,L3,L2,L1,R7,R6,R5,R4,R3,R2,R1,
78201,32742,34131,32221,34307,20094,21831,32329,32807,30752,18620,31097,28369,28876,44518,
78252,32749,34138,32229,34280,20131,21817,32316,32761,30689,18684,31069,28391,28861,44511,
78302,32734,34169,32185,34226,20116,21838,32323,32768,30766,18662,31084,28427,28868,44497,
78353,32749,34184,32221,34246,20109,21845,32329,32783,30717,18648,31055,28377,28823,44491,
78403,32785,34154,32178,34280,20101,21809,32329,32829,30751,18684,31119,28369,28853,44504,
78454,32771,34177,32185,34288,20109,21824,32316,32791,30703,18620,31076,28405,28861,44497,
78505,32728,34177,32221,34253,20123,21901,32329,32782,30703,18627,31105,28362,28869,44511,
78556,32727,34185,32156,34253,20116,21880,32309,32791,30702,18663,31097,28377,28807,44505,
78606,32720,34154,32200,34281,20109,21852,32316,32798,30718,18634,31076,28376,28845,44511,
78657,32800,34223,32257,34294,20109,21866,32330,32776,30724,18648,31062,28355,28861,44491,
78708,32743,34131,32243,34307,20079,21831,32316,32791,30731,18698,31126,28362,28869,44497,
78759,32728,34146,32178,34280,20123,21859,32329,32829,30731,18641,31084,28362,28799,44505,
78810,32727,34184,32178,34246,20109,21838,32309,32783,30716,18683,31112,28405,28823,44491,
78860,32757,34146,32178,34293,20109,21838,32330,32783,30816,18641,31098,28419,28815,44490,
78911,32756,34169,32221,34260,20109,21817,32309,32768,30702,18684,31055,28362,28822,44497,
78963,32764,34192,32207,34246,20116,21823,32316,32813,30723,18648,31076,28398,28800,44497,
79013,32786,34224,32207,34274,20101,21831,32316,32783,30718,18634,31097,28412,28853,44497,
79064,32720,34146,32235,34260,20123,21831,32302,32790,30704,18620,31069,28405,28800,44483,
79115,32771,34177,32178,34294,20101,21824,32316,32783,30702,18641,31126,28377,28808,44483,
79166,32750,34231,32228,34253,20101,21817,32309,32798,30732,18648,31056,28362,28807,44477,
79217,32713,34200,32192,34260,20101,21817,32302,32768,30739,18634,31091,28348,28800,44491,
79268,32779,34185,32265,34287,20123,21887,32302,32791,30765,18620,31070,28391,28815,44490,
79319,32713,34216,32207,34246,20116,21824,32309,32791,30758,18684,31090,28355,28822,44483,
79370,32792,34138,32200,34321,20131,21845,32316,32837,30674,18649,31062,28369,28922,44477,
79421,32778,34169,32193,34246,20116,21866,32316,32852,30716,18677,31055,28377,28807,44469,
79472,32735,34185,32199,34260,20123,21817,32309,32775,30758,18677,31119,28369,28868,44491,
79522,32757,34169,32157,34246,20086,21831,32316,32830,30737,18698,31084,28362,28899,44477,
79573,32829,34193,32207,34226,20109,21831,32316,32791,30710,18684,31090,28362,28822,44448,
79624,32735,34123,32185,34273,20101,21838,32330,32791,30730,18677,31062,28355,28838,44462,
79675,32721,34177,32200,34267,20101,21831,32323,32783,30710,18656,31105,28384,28823,44462,
79726,32757,34192,32214,34253,20109,21859,32309,32767,30709,18656,31069,28405,28784,44477,
79777,32743,34185,32192,34280,20109,21824,32316,32782,30717,18656,31063,28383,28823,44463,
79828,32728,34184,32185,34246,20094,21831,32316,32791,30794,18691,31083,28355,28823,43847,
79879,32829,34138,32185,34246,20101,21838,32316,32783,30724,18677,31084,28398,28876,43092,
79930,32742,34169,32244,34260,20123,21831,32309,32821,30703,18621,31069,28405,28983,41560,
79982,32756,34208,32178,34294,20116,21824,32316,32829,30731,18642,31077,28369,28884,40840,
80032,32771,34154,32199,34328,20086,21831,32302,32807,30695,18691,31098,28391,28891,40070,
80083,32757,34138,32228,34246,20116,21859,32316,32798,30718,18641,31077,28419,28991,38574,
80134,32735,34130,32178,34253,20116,21866,32330,32806,30703,18698,31069,28398,28975,37798,
80184,32778,34146,32192,34260,20116,21859,32316,32821,30703,18627,31069,28369,28983,37029,
80235,32757,34169,32236,34300,20109,21817,32309,32790,30696,18649,31055,28412,28991,36309,
80286,32741,34192,32228,34280,20116,21810,32309,32790,30704,18705,31119,28406,29006,34876,
80336,32728,34215,32178,34253,20116,21831,32316,32783,30674,18656,31091,28377,29021,34120,
80388,32735,34200,32178,34288,20101,21824,32295,32783,30752,18649,31069,28384,29159,33344,
80438,32779,34161,32221,34293,20131,21831,32302,32775,30710,18684,31063,28362,29083,32610,
80489,32727,34177,32236,34267,20124,21866,32302,32806,30716,18677,31076,28391,29075,31659,
80540,32722,34208,32200,34246,20116,21802,32309,32791,30724,18684,31105,28420,29091,31114,
80591,32757,34161,32228,34321,20101,21831,32323,32821,30703,18635,31034,28412,29098,30611,
80641,32763,34161,32256,34260,20116,21810,32309,32760,30738,18649,31112,28391,29159,29296,
80692,32749,34146,32171,34301,20123,21817,32302,32783,30745,18698,31063,28420,29090,29066,
80743,32771,34185,32250,34233,20101,21852,32309,32829,30724,18663,31048,28406,29113,28912,
80793,32735,34169,32199,34267,20131,21838,32316,32844,30709,18635,31084,28369,29075,28835,
80844,32721,34161,32222,34294,20109,21824,32316,32791,30717,18649,31083,28355,29029,28848,
80895,32771,34131,32192,34260,20116,21810,32316,32783,30695,18663,31027,28391,29029,28827,
80946,32721,34169,32193,34246,20116,21810,32323,32790,30703,18634,31048,28362,29006,28758,
80996,32786,34169,32222,34226,20123,21866,32309,32782,30689,18684,31076,28370,28991,28702,
