time_ms,L7,L6,L5,L4,L3,L2,L1,R7,R6,R5,R4,R3,R2,R1,
27929,32772,34201,32230,34261,20139,21838,32317,67674,30264,18541,31067,28382,28997,28531,
27980,32736,34224,32201,34315,20116,21866,32337,67973,30285,18619,31017,28353,28944,28538,
28030,32758,34186,32208,34288,20131,21824,32330,67527,30320,18605,31024,28404,28943,28560,
28081,32786,34193,32201,34295,20124,21852,32310,65391,30335,18577,31039,28396,28951,28538,
28132,32737,34162,32193,34274,20116,21867,32317,59271,30495,18612,31025,28375,28935,28525,
28183,32759,34162,32216,34274,20116,21852,32337,50719,30482,18668,31038,28411,28981,28518,
28234,32759,34146,32208,34342,20139,21831,32330,41881,30523,18682,31059,28375,28920,28497,
28285,32794,34217,32230,34315,20109,21867,32330,34690,30706,18591,31017,28411,28950,28532,
28335,32793,34263,32215,34301,20109,21817,32337,34551,30761,18619,30996,28353,28897,28518,
28394,32751,34201,32208,34294,20139,21838,32330,34428,30685,18619,31003,28375,28928,28511,
28448,32773,34247,32230,34274,20101,21860,32323,33495,30684,18626,30982,28382,28912,28511,
28499,32758,34185,32244,34322,20124,21853,32317,34470,30720,18661,31010,28382,28898,28539,
28549,32773,34193,32186,34288,20116,21860,32323,35030,30706,18633,31003,28332,28920,28525,
28601,32816,34139,32272,34241,20124,21845,32331,35337,30777,18598,30982,28368,28897,28504,
28652,32758,34209,32245,34254,20131,21846,32323,35222,30777,18619,31017,28360,28913,28518,
28702,32750,34232,32200,34267,20116,21867,32323,35007,30776,18619,31053,28353,28913,28524,
28753,32765,34170,32208,34281,20116,21852,32330,34915,30817,18619,31017,28346,28913,28511,
28804,32729,34193,32236,34308,20131,21860,32330,34709,30769,18598,31046,28368,28928,28490,
28855,32772,34255,32201,34281,20131,21867,32317,34341,30776,18605,31039,28368,28935,28497,
28906,32802,34193,32266,34268,20116,21831,32330,34501,30755,18640,31003,28346,28897,28496,
28957,32743,34240,32201,34287,20139,21824,32317,34509,30753,18612,30997,28368,28943,28483,
29008,32780,34225,32208,34294,20124,21853,32344,34341,30762,18640,30989,28360,28920,28504,
