time_ms,L7,L6,L5,L4,L3,L2,L1,R7,R6,R5,R4,R3,R2,R1,
44532,32727,34137,32199,34239,20116,21859,32302,32751,30737,18468,30837,40528,29064,28783,
44583,32749,34153,32177,34259,20108,21831,32302,32728,30667,18489,30844,40492,29111,28790,
44634,32734,34153,32191,34266,20101,21795,32309,32697,30730,18538,30780,40528,29103,28804,
44685,32778,34130,32177,34279,20123,21838,32322,32720,30765,18496,30787,40521,29087,28790,
44735,32778,34121,32220,34238,20108,21816,32302,32720,30688,18524,30844,40571,29088,28783,
44786,32749,34129,32249,34253,20123,21873,32288,32751,30673,18482,30773,40557,29080,28804,
44838,32727,34145,32170,34232,20138,21838,32315,32706,30722,18475,30766,40521,29072,28790,
44888,32786,34122,32177,34259,20108,21831,32316,32759,30709,18489,30787,40550,29126,28796,
44939,32749,34130,32227,34272,20108,21823,32309,32751,30674,18467,30794,40536,29072,28811,
44990,32720,34230,32177,34212,20086,21823,32302,32712,30689,18560,30787,40550,29095,28804,
45041,32757,34191,32221,34239,20116,21852,32302,32767,30674,18482,30773,40514,29126,28804,
45092,32771,34122,32249,34219,20101,21866,32315,32690,30680,18447,30795,40522,29103,28804,
45143,32749,34176,32191,34225,20093,21859,32309,32728,30695,18468,30816,40514,29072,28797,
45193,32799,34122,32198,34246,20093,21887,32309,32720,30723,18481,30773,40507,29095,28817,
45245,32697,34137,32163,34239,20108,21809,32302,32720,30786,18510,30766,40499,29080,28790,
45296,32727,34176,32199,34232,20093,21845,32309,32698,30667,18496,30794,40499,29072,28783,
45346,32763,34099,32184,34286,20101,21838,32309,32735,30758,18517,30766,40521,29095,28804,
45397,32706,34177,32234,34232,20116,21809,32309,32727,30680,18510,30780,40536,29072,28797,
45448,32764,34168,32177,34232,20101,21873,32308,32743,30681,18475,30794,40522,29119,28790,
45499,32757,34137,32264,34245,20101,21845,32302,32729,30702,18538,30773,40493,29072,28790,
45549,32721,34153,32221,34219,20101,21845,32302,32697,30772,18531,30745,40486,29087,28804,
45600,32764,34114,32221,34314,20101,21830,32329,32705,30688,18503,30773,40485,29065,28797,
45651,32742,34153,32213,34273,20123,21823,32309,32721,30688,18468,30759,40492,29110,28811,
45702,32763,34153,32198,34239,20078,21802,32309,32751,30688,18489,30780,40521,29095,28790,
45753,32749,34129,32256,34246,20116,21802,32309,32713,30702,18517,30809,40486,29095,28797,
45804,32756,34153,32205,34239,20108,21845,32316,32706,30702,18474,30787,40485,29095,28797,
45854,32748,34161,32206,34266,20101,21894,32315,32744,30687,18460,30788,40492,29111,28790,
45905,32727,34137,32163,34239,20116,21837,32308,32721,30668,18510,30801,40471,29064,28783,
45956,32735,34145,32192,34218,20108,21830,32315,32713,30674,18482,30795,40478,29073,28811,
46007,32770,34160,32184,34252,20116,21859,32309,32751,30722,18475,30766,40485,29110,28797,
46058,32699,34176,32163,34232,20116,21823,32322,32721,30695,18517,30767,40471,29080,28790,
46109,32741,34206,32163,34239,20123,21838,32309,32720,30673,18517,30794,40500,29172,28804,
46161,32764,34161,32162,34252,20116,21859,32309,32697,30758,18524,30802,40464,29118,28790,
46211,32720,34192,32227,34239,20108,21866,32322,32705,30694,18489,30794,40478,29073,28790,
46262,32771,34168,32206,34266,20101,21838,32309,32720,30681,18538,30774,40492,29095,28797,
46313,32735,34114,32178,34212,20108,21823,32308,32767,30688,18475,30773,40456,29072,28790,
46364,32814,34192,32220,34239,20116,21845,32316,32752,30688,18510,30815,40457,29095,28804,
46415,32749,34145,32213,34219,20093,21845,32315,32790,30703,18489,30759,40464,29103,28783,
46466,32742,34114,32198,34232,20131,21844,32302,32704,30723,18524,30773,40514,29103,28804,
46516,32771,34168,32177,34226,20123,21845,32316,32751,30696,18475,30766,40464,29110,28804,
46567,32808,34099,32177,34239,20093,21809,32295,32728,30688,18510,30788,40457,29065,28797,
46618,32763,34168,32198,34272,20086,21873,32295,32713,30716,18482,30781,40493,29088,28797,
46668,32750,34160,32206,34233,20108,21859,32302,32751,30687,18475,30767,40485,29080,28804,
46719,32734,34145,32242,34287,20123,21809,32316,32705,30681,18496,30802,40464,29087,28783,
46770,32734,34122,32141,34239,20101,21838,32309,32728,30695,18517,30787,40449,29065,28783,
46821,32778,34192,32184,34273,20108,21866,32308,32744,30729,18517,30801,40435,29088,28804,
46872,32727,34176,32205,34280,20123,21830,32316,32705,30667,18552,30823,40471,29118,28790,
46923,32749,34130,32221,34259,20116,21837,32309,32721,30737,18468,30802,40478,29134,28797,
46973,32735,34122,32234,34273,20093,21851,32316,32759,30667,18559,30759,40435,29080,28804,
47025,32741,34098,32227,34239,20123,21873,32315,32714,30751,18482,30767,40492,29050,28804,
47076,32720,34161,32213,34287,20093,21809,32295,32713,30751,18524,30815,40450,29126,28797,
47127,32720,34207,32213,34246,20093,21831,32302,32727,30667,18489,30843,40478,29087,28790,
47178,32727,34192,32212,34279,20108,21859,32316,32728,30681,18482,30787,40450,29080,28790,
47229,32756,34145,32170,34232,20101,21837,32295,32736,30703,18482,30801,40450,29080,28804,
47280,32749,34114,32177,34273,20108,21838,32309,32706,30688,18489,30809,40464,29073,28790,
47331,32821,34145,32221,34252,20116,21816,32302,32736,30724,18482,30766,40464,29080,28790,
