time_ms,L7,L6,L5,L4,L3,L2,L1,R7,R6,R5,R4,R3,R2,R1,
63852,33693,35565,32998,35667,20829,22410,34094,32393,29721,16962,29932,27837,28332,29252,
63903,33729,35542,33041,35667,20836,22381,34087,32387,29755,16997,29889,27851,28370,29238,
63954,33700,35588,32998,35640,20903,22388,34087,32416,29777,16997,29890,27894,28339,29258,
64005,33699,35526,32991,35654,20866,22381,34080,32440,29756,16940,29875,27851,28347,29258,
64056,33736,35541,33027,35701,20829,22381,34073,32479,29749,16976,29882,27887,28385,29245,
64107,33729,35565,32991,35674,20866,22388,34080,32494,29769,16983,29889,27873,28363,29258,
64158,33714,35549,32998,35715,20844,22367,34101,32470,29777,16962,29918,27843,28324,29252,
64208,33714,35588,33041,35647,20881,22374,34087,32455,29770,16962,29897,27851,28393,29266,
64259,33707,35581,32969,35647,20821,22396,34088,32456,29749,16990,29896,27858,28340,29244,
64311,33721,35542,33034,35722,20829,22396,34088,32403,29755,17004,29897,27865,28363,29252,
64362,33728,35534,33013,35653,20829,22403,34081,32424,29755,16969,29875,27880,28347,29252,
64413,33714,35542,32991,35695,20836,22381,34094,32455,29749,16933,29882,27887,28377,29259,
64464,33728,35549,32998,35695,20829,22452,34081,32417,29749,16969,29890,27844,28324,29266,
64515,33743,35534,33020,35668,20903,22381,34081,32440,29763,16940,29917,27851,28370,29266,
64566,33685,35519,32998,35694,20836,22410,34074,32440,29770,16969,29896,27858,28370,29252,
64617,33707,35557,32992,35654,20844,22417,34101,32441,29755,17011,29897,27837,28332,29265,
64668,33729,35550,32999,35715,20844,22396,34081,32455,29783,16947,29925,27837,28401,29245,
64720,33750,35542,33027,35653,20806,22417,34087,32394,29770,16933,29875,27836,28386,29252,
64771,33671,35519,33034,35654,20851,22431,34108,32409,29777,16940,29889,27851,28394,29245,
64822,33730,35534,32999,35721,20829,22403,34087,32424,29742,16976,29904,27858,28362,29273,
64873,33735,35534,32992,35653,20837,22403,34101,32409,29721,16940,29925,27894,28362,29231,
64924,33700,35596,33006,35647,20866,22374,34087,32463,29727,16976,29897,27829,28401,29259,
64974,33714,35557,32991,35688,20821,22410,34102,32440,29721,16990,29889,27880,28378,29266,
65025,33737,35542,33035,35647,20858,22403,34074,32462,29713,16983,29904,27837,28363,29252,
65076,33714,35535,33027,35701,20896,22403,34094,32432,29749,16955,29897,27851,28332,29273,
65127,33750,35574,33035,35633,20821,22389,34094,32403,29798,16969,29917,27880,28424,29252,
65178,33736,35541,32969,35661,20851,22403,34081,32410,29784,16962,29939,27822,28340,29251,
65229,33721,35542,33049,35647,20970,22395,34080,32418,29805,16969,29889,27836,28332,29259,
65280,33707,35557,33028,35660,20814,22403,34094,32517,29763,16955,29889,27865,28348,29258,
65331,33707,35549,33012,35633,20829,22389,34095,32432,29812,16997,29882,27873,28339,29259,
65382,33715,35557,33013,35674,20821,22396,34087,32433,29734,16990,29868,27880,28393,29266,
65433,33714,35581,33006,35722,20903,22410,34087,32417,29748,16983,29932,27901,28347,29259,
65484,33721,35565,32983,35722,20888,22403,34095,32386,29735,17018,29882,27851,28347,29266,
65535,33692,35534,32998,35633,20829,22389,34102,32449,29706,16919,29889,27851,28339,29259,
65585,33722,35542,33041,35722,20806,22460,34102,32433,29742,17011,29889,27858,28363,29266,
65637,33744,35596,32992,35641,20829,22424,34094,32472,29700,17004,29882,27858,28386,29252,
65688,33708,35549,32998,35735,20829,22403,34067,32440,29713,16955,29897,27873,28363,29252,
65738,33714,35550,33027,35688,20859,22424,34101,32425,29762,16962,29889,27858,28393,29259,
65790,33721,35565,33042,35715,20829,22410,34108,32509,29756,16976,29889,27865,28355,29266,
65841,33728,35526,32977,35674,20873,22396,34095,32455,29720,16940,29889,27873,28347,29280,
65892,33758,35550,32999,35660,20844,22403,34080,32502,29728,17018,29946,27923,28363,29259,
65943,33714,35550,32991,35634,20829,22388,34094,32478,29784,16955,29883,27866,28370,29259,
65995,33685,35534,33035,35654,20888,22445,34081,32417,29742,16990,29875,27829,28378,29251,
66046,33685,35596,32998,35654,20829,22395,34101,32394,29763,16955,29946,27837,28355,29259,
66097,33736,35596,33013,35674,20844,22424,34101,32464,29735,16948,29889,27851,28370,29266,
66148,33649,35542,32999,35634,20829,22410,34101,32417,29700,16983,29883,27829,28339,29259,
66199,33714,35526,32991,35654,20814,22396,34081,32378,29707,17033,29925,27865,28370,29238,
66250,33729,35557,32983,35647,20866,22438,34095,32379,29776,16976,29903,27851,28325,29259,
66300,33701,35542,32984,35729,20859,22410,34088,32403,29784,16933,29925,27887,28347,29273,
66352,33737,35534,33042,35668,20821,22403,34101,32418,29762,16969,29876,27858,28378,29280,
